Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-November-2020,600.00,610.10,588.80,599.60,598.595958702437668229,633064,11139,378949552.00,92554,14.62,21.30,-0.40
11-November-2020,583.50,611.00,576.80,608.50,597.161080235880845505,1390363,23933,830270671.00,216388,15.56,34.20,25.00
10-November-2020,570.60,588.00,568.10,583.50,579.028254979632174370,1103947,20855,639216505.00,217498,19.70,19.90,12.90
9-November-2020,544.60,568.00,544.60,565.10,557.705961827624481847,858579,19788,478834627.00,224529,26.15,23.40,20.50
6-November-2020,539.50,545.95,531.50,541.75,539.593186099348833304,571743,13545,308508627.00,162562,28.43,14.45,2.25
5-November-2020,532.55,542.45,527.45,539.45,535.919746919746919746,375375,7312,201170875.00,83885,22.35,15.00,6.90
4-November-2020,527.00,533.90,511.00,525.05,522.125819507385550482,763721,16836,398758453.00,113950,14.92,22.90,-1.95
3-November-2020,525.30,536.90,523.60,534.15,531.413182626520832780,489781,9739,260276080.00,100104,20.44,13.30,8.85
2-November-2020,497.80,531.50,495.10,522.60,514.485736911503932990,791764,14932,407351285.00,184429,23.29,36.40,24.80
30-October-2020,495.80,501.30,481.80,492.40,492.605960578784501989,474719,8551,233849409.00,45283,9.54,19.50,-3.40
29-October-2020,505.00,516.25,489.50,493.70,501.633140179955132790,1562834,32531,783969327.00,223172,14.28,26.75,-11.30
28-October-2020,510.00,517.50,493.60,504.85,506.521481341063351394,1709181,17426,865736892.00,1043713,61.06,23.90,-5.15
27-October-2020,493.10,512.00,483.45,508.45,498.647894167116211108,559826,9691,279156056.00,62116,11.10,28.55,15.35
26-October-2020,507.00,509.05,491.05,493.25,498.626331173935782789,311661,5219,155402381.00,47528,15.25,18.00,-13.75
23-October-2020,514.80,515.50,504.55,507.15,508.607636234264649110,396321,8970,201571887.00,117354,29.61,10.95,-7.65
22-October-2020,493.50,512.95,493.50,510.55,506.072303410066701936,752302,16316,380719206.00,288331,38.33,19.45,17.05
21-October-2020,497.00,507.00,486.75,501.50,499.445882480642593530,552760,9976,276073706.00,98528,17.82,20.25,4.50
20-October-2020,486.00,498.45,485.50,493.70,493.037958806974429417,745466,13871,367543035.00,171172,22.96,12.95,7.70
19-October-2020,477.45,495.80,476.50,493.15,489.918292927908811411,751673,13740,368258353.00,177095,23.56,19.30,15.70
16-October-2020,463.20,475.40,462.55,472.25,470.161773563220660633,506393,11005,238086631.00,153687,30.35,12.85,9.05
15-October-2020,472.90,481.80,460.00,462.75,471.597044220572839117,1601811,10089,755409333.00,1010832,63.11,21.80,-10.15
14-October-2020,459.80,474.25,454.65,470.90,464.393382491371195481,318700,5124,148002171.00,39455,12.38,19.60,11.10
13-October-2020,467.60,473.00,460.00,461.15,466.346770682070212542,466213,6540,217416927.00,78141,16.76,13.00,-6.45
12-October-2020,473.35,479.90,462.30,467.95,469.958057722419784277,984782,19516,462806236.00,279183,28.35,17.60,-5.40
9-October-2020,453.90,469.55,450.20,468.20,462.207695262483994878,781000,13645,360984210.00,155249,19.88,19.35,14.30
8-October-2020,454.00,461.60,447.35,451.75,456.665384753277483657,418385,7562,191061947.00,67358,16.10,14.25,-2.25
7-October-2020,448.40,455.85,443.40,453.05,452.161739164205252790,463487,6852,209571088.00,81805,17.65,12.45,4.65
6-October-2020,455.00,455.00,442.80,449.40,447.794279573387802035,824449,13917,369183546.00,182639,22.15,12.20,-5.60
5-October-2020,445.05,456.20,439.35,444.20,448.374997877775291130,647905,12446,290504403.00,103563,15.98,16.85,-0.85
1-October-2020,425.00,445.25,425.00,443.35,439.724096243140565639,592250,10288,260426596.00,115113,19.44,20.25,18.35
30-September-2020,427.00,427.70,418.80,424.50,424.732877736282554099,1398019,7477,593784633.00,973018,69.60,8.90,-2.50
29-September-2020,440.55,443.35,424.75,426.75,430.770807848046048950,527265,9489,227130370.00,52516,9.96,18.60,-13.80
28-September-2020,417.55,440.55,417.55,439.15,433.167321990902729181,457280,8238,198078753.00,79648,17.42,23.00,21.60
25-September-2020,408.40,416.55,400.40,414.95,408.547043970871282020,403176,6462,164716363.00,59773,14.83,16.15,6.55
24-September-2020,410.05,414.00,400.00,402.40,407.564395568939556893,818224,17671,333478970.00,217400,26.57,14.00,-7.65
23-September-2020,420.00,422.95,406.15,419.80,414.696958316657437814,729596,15193,302561242.00,137711,18.87,16.80,-0.20
22-September-2020,425.50,426.60,406.45,412.30,416.348931799853320932,711758,11567,296339683.00,142288,19.99,20.15,-13.20
21-September-2020,444.30,444.30,420.60,423.25,430.812507327096508785,469149,8588,202115257.00,123231,26.27,23.70,-21.05
18-September-2020,445.00,449.20,436.05,443.30,443.633178810679945527,363485,6033,161254006.00,77860,21.42,13.15,-1.70
17-September-2020,442.00,446.20,439.35,442.85,442.872395075177731238,212962,3553,94314991.00,37176,17.46,6.85,0.85
16-September-2020,449.00,450.45,439.95,445.95,444.578452123940718659,520636,10840,231463547.00,94761,18.20,10.50,-3.05
15-September-2020,441.50,451.70,436.50,449.65,443.243657831805500199,401440,6099,177935734.00,51671,12.87,15.20,8.15
14-September-2020,451.00,455.00,438.20,440.10,447.675349980832022419,378235,6491,169326486.00,60107,15.89,16.80,-10.90
11-September-2020,445.20,449.90,439.40,447.05,444.721432276586831419,861733,13808,383231134.00,115585,13.41,10.50,1.85
10-September-2020,435.80,448.60,431.00,447.15,440.415556153579431658,772916,11663,340404230.00,75571,9.78,17.60,11.35
9-September-2020,440.00,443.20,425.30,431.20,431.726082214405057708,675721,11845,291726380.00,162360,24.03,17.90,-8.80
8-September-2020,460.70,462.35,441.45,444.25,453.471151480804501421,642286,8697,291258172.00,120812,18.81,20.90,-16.45
7-September-2020,456.25,466.85,451.00,458.60,459.301807486580745837,851016,17151,390873187.00,163195,19.18,15.85,2.35
4-September-2020,470.00,472.30,452.65,455.25,463.746792644590985369,846180,12318,392413261.00,161651,19.10,19.65,-14.75
3-September-2020,489.00,489.35,471.95,474.55,479.197315333143572296,442662,5958,212122442.00,83096,18.77,17.40,-14.45
2-September-2020,486.00,487.60,472.35,484.35,479.808800597663678348,736200,15071,353235239.00,128563,17.46,15.25,-1.65
1-September-2020,495.80,503.45,479.70,485.85,489.741375675767569956,882330,20323,432113508.00,142272,16.12,23.75,-9.95
31-August-2020,518.00,533.80,486.30,496.95,506.849016036170835637,1844580,37876,934923558.00,417783,22.65,47.50,-21.05
28-August-2020,475.10,512.95,475.10,509.60,502.677124482216298834,2031495,27269,1021186065.00,321687,15.83,37.85,34.50
27-August-2020,464.10,474.50,464.00,473.05,470.674235174570602685,810904,16119,381671620.00,366043,45.14,10.50,8.95
26-August-2020,452.95,464.50,450.00,463.40,459.883323317212147806,628986,9253,289260172.00,153607,24.42,14.50,10.45
25-August-2020,451.00,456.20,447.45,451.75,452.528785902740301013,533664,8398,241498322.00,115329,21.61,8.75,0.75
24-August-2020,442.25,449.30,442.25,445.70,445.439655281165354387,554887,6792,247168674.00,99135,17.87,7.05,3.45
21-August-2020,438.25,444.80,436.10,440.40,439.998166087608147693,366975,5721,161468327.00,68518,18.67,8.70,2.15
20-August-2020,439.00,441.15,433.45,434.95,436.684082915969849531,458633,10674,200277731.00,141175,30.78,7.70,-4.05
19-August-2020,445.70,451.90,442.50,444.10,447.856274096855430010,358968,5314,160766071.00,70628,19.68,9.40,-1.60
18-August-2020,437.00,447.00,435.50,445.70,441.259110993529941426,430908,6322,190142081.00,62114,14.41,11.50,8.70
17-August-2020,436.30,440.70,425.30,437.75,431.453175201238487708,634322,9375,273680241.00,116042,18.29,15.40,1.45
14-August-2020,451.10,451.10,425.75,435.45,438.664870419569903253,1356532,14354,595062934.00,614318,45.29,25.35,-15.65
13-August-2020,453.00,456.85,445.40,448.05,450.620153764025128454,419604,6782,189082019.00,79756,19.01,11.45,-4.95
12-August-2020,444.00,452.70,439.25,450.95,444.889010128600694307,2797030,9054,1244367908.00,2195232,78.48,13.45,6.95
11-August-2020,436.00,449.65,434.50,448.00,443.923246939050236830,958281,12153,425403213.00,206491,21.55,15.15,12.00
10-August-2020,435.00,437.20,429.40,430.95,429.992185926926036411,3978079,6324,1710542885.00,3584138,90.10,7.80,-4.05
7-August-2020,430.20,437.00,427.40,433.20,429.182107297205192088,3870427,5859,1661118016.00,3546371,91.63,9.60,3.00
6-August-2020,436.80,438.35,427.10,433.00,432.937424933289131155,736012,10782,318647140.00,95585,12.99,11.25,-3.80
5-August-2020,438.00,446.70,433.00,434.85,439.789172909481058241,1026647,15681,451508235.00,126928,12.36,13.70,-3.15
4-August-2020,422.80,430.95,417.40,428.90,423.892482467497239812,682019,10019,289102727.00,82598,12.11,13.55,6.10
3-August-2020,434.00,434.50,416.05,417.35,421.231127190013840346,757929,12580,319263287.00,209678,27.66,18.45,-16.65
31-July-2020,429.50,434.30,421.55,431.60,429.208306272153689855,982342,11659,421629346.00,304241,30.97,12.75,2.10
30-July-2020,440.85,445.85,424.85,425.80,432.508666027073018718,856794,10470,370570830.00,393074,45.88,21.00,-15.05
29-July-2020,436.40,446.80,434.60,440.85,442.657122255490359537,746126,10066,330277988.00,70526,9.45,12.20,4.45
28-July-2020,434.80,439.70,424.50,437.00,432.663633070457149052,1189787,22076,514777566.00,207139,17.41,15.20,2.20
27-July-2020,447.80,448.05,430.05,431.65,434.529359748030420717,585785,10795,254540781.00,135804,23.18,18.00,-16.15
24-July-2020,457.80,457.80,441.65,445.55,446.900411927845623193,1029792,13952,460214469.00,184684,17.93,16.15,-12.25
23-July-2020,469.10,474.50,459.25,460.85,465.101040351596273099,1583407,24782,736444243.00,316526,19.99,15.25,-8.25
22-July-2020,473.00,484.45,460.25,479.05,471.724697162666188548,2967187,41578,1399695389.00,397442,13.39,24.20,6.05
21-July-2020,440.00,450.55,438.65,446.20,444.542427207489514637,1437957,20241,639232895.00,313700,21.82,11.90,6.20
20-July-2020,441.00,442.70,429.65,433.80,435.250369334392382542,1663127,23439,723876641.00,508941,30.60,13.05,-7.20
17-July-2020,434.20,439.90,424.85,433.35,431.848101724176195131,856119,11962,369713365.00,89697,10.48,15.05,-0.85
16-July-2020,430.55,436.00,418.65,433.95,425.539621628562597636,1549747,17654,659478752.00,128131,8.27,17.35,3.40
15-July-2020,423.95,444.40,423.00,426.80,434.315726690594773022,1890385,31541,821023935.00,520115,27.51,21.40,2.85
14-July-2020,433.15,435.65,415.55,418.00,422.016956750250553060,1409881,26248,594993689.00,323314,22.93,20.10,-15.15
13-July-2020,442.60,446.20,432.75,440.35,439.096756496473545253,670787,9128,294540396.00,101438,15.12,13.45,-2.25
10-July-2020,450.00,451.45,437.15,439.50,441.775317793654643124,1863788,12091,823375536.00,168125,9.02,14.30,-10.50
9-July-2020,448.10,456.90,445.95,453.75,452.349726386026151834,854854,11925,386692973.00,117448,13.74,10.95,5.65
8-July-2020,448.10,461.30,441.00,444.15,450.364750497937695850,1537843,20446,692590279.00,152809,9.94,20.30,-3.95
7-July-2020,433.90,448.95,426.35,447.30,438.999826622341122559,1488081,18600,653267301.00,223257,15.00,22.60,13.40
6-July-2020,430.00,437.40,430.00,433.90,434.517242454094581077,1058753,21451,460046434.00,469318,44.33,7.40,3.90
3-July-2020,430.00,431.20,423.60,428.50,427.840245732683194151,1605810,25358,687030145.00,478387,29.79,7.60,-1.50
2-July-2020,440.50,441.45,421.30,423.55,428.301118383458105038,2082470,35230,891924230.00,329944,15.84,20.15,-16.95
1-July-2020,408.00,437.40,406.70,433.25,424.271885036881528429,1577619,22809,669339387.00,334493,21.20,30.70,25.25
30-June-2020,408.55,414.85,404.10,406.50,409.768680032427607188,878264,10713,359885080.00,107905,12.29,10.75,-2.05
29-June-2020,414.15,417.50,402.90,404.75,406.952671094396765108,1923032,29153,782583009.00,366377,19.05,14.60,-9.40
26-June-2020,426.40,428.60,417.75,425.05,422.900918257269902151,684122,11184,289315822.00,82067,12.00,10.85,-1.35
25-June-2020,418.00,428.30,410.50,421.40,419.657957630005831829,1171159,24130,491486194.00,244548,20.88,17.80,3.40
24-June-2020,449.00,449.80,422.10,424.40,435.344564391544243949,1004239,17598,437189990.00,205334,20.45,27.70,-24.60
23-June-2020,431.70,444.90,430.05,443.45,438.008539094422848707,905014,16233,396403860.00,181845,20.09,14.85,11.75
22-June-2020,420.65,435.75,418.75,430.05,429.431313362065363046,1435796,22834,616575762.00,367523,25.60,17.00,9.40
19-June-2020,405.40,422.20,405.40,417.00,416.052161817293211466,2713134,49507,1128805266.00,1209627,44.58,16.80,11.60
18-June-2020,384.00,408.00,384.00,405.40,396.863600146103070476,1297714,19798,515015450.00,321568,24.78,24.00,21.40
17-June-2020,377.30,398.20,375.85,389.45,390.089202584050242891,1668853,23038,651001536.00,208074,12.47,22.35,12.15
16-June-2020,404.50,404.90,360.40,381.45,379.763097170359762458,2910476,46610,1105291380.00,576852,19.82,44.50,-23.05
15-June-2020,410.00,410.00,383.80,389.35,391.553816169083341480,1442271,29883,564726714.00,358502,24.86,26.20,-20.65
12-June-2020,393.00,412.10,388.45,407.90,400.920471611778196508,1537451,23124,616395580.00,193749,12.60,23.65,14.90
11-June-2020,426.00,435.50,409.00,413.45,422.668421056122993889,1507457,23636,637154470.00,240369,15.95,26.50,-12.55
10-June-2020,424.00,433.00,415.30,427.80,421.508095190350345451,1087127,19235,458232831.00,165976,15.27,17.70,3.80
9-June-2020,430.50,442.45,416.50,419.90,432.106043208239466789,1372516,21684,593072458.00,156435,11.40,25.95,-10.60
8-June-2020,414.10,444.55,414.10,430.50,430.680503682036530380,2062174,33912,888138137.00,451436,21.89,30.45,16.40
5-June-2020,399.70,409.80,390.60,405.45,398.923544129590664079,1281759,24660,511323843.00,204222,15.93,19.20,5.75
4-June-2020,409.90,413.90,391.65,394.35,401.345838106839129944,1517927,24683,609213684.00,267769,17.64,22.25,-15.55
3-June-2020,420.00,431.95,405.45,409.60,422.859415721823768116,1509863,25429,638459786.00,227268,15.05,26.50,-10.40
2-June-2020,396.75,414.60,391.85,409.90,402.239114597730509358,1428955,25049,574781594.00,385097,26.95,22.75,13.15
1-June-2020,395.00,409.35,393.00,396.85,402.031987889514862313,1475746,22861,593297098.00,258512,17.52,16.35,1.85
29-May-2020,383.00,389.05,375.35,383.20,381.241860202568754781,5474092,28384,2086953017.00,681933,12.46,13.70,0.20
28-May-2020,391.50,407.25,387.35,390.85,398.087288940047082093,2442967,39039,972514110.00,354622,14.52,19.90,-0.65
27-May-2020,346.00,392.50,341.80,387.35,370.422871407354276871,2052248,33631,760199597.00,348043,16.96,50.70,41.35
26-May-2020,340.00,347.50,336.50,341.40,342.304397507543430520,1008162,14533,345098286.00,128109,12.71,11.00,1.40
22-May-2020,353.00,359.55,333.05,337.10,342.536227119122466102,1934421,31611,662609271.00,413057,21.35,26.50,-15.90
21-May-2020,363.85,369.00,354.65,357.30,363.162893511566124162,689211,12186,250295861.00,97679,14.17,14.35,-6.55
20-May-2020,352.05,366.30,350.00,362.90,357.569699425857280341,1093108,15640,390862299.00,102621,9.39,16.30,10.85
19-May-2020,373.00,373.00,350.05,354.70,360.404770408650701612,1360722,19873,490410700.00,168485,12.38,22.95,-18.30
18-May-2020,390.00,390.00,352.50,359.30,363.824673173250381547,1886397,32879,686317772.00,524456,27.80,37.50,-30.70
15-May-2020,404.40,404.40,387.05,388.65,390.697960142607219183,1630212,21041,636920503.00,214115,13.13,17.35,-15.75
14-May-2020,402.50,411.00,397.65,401.90,404.315015669167287556,703292,12225,284351516.00,98648,14.03,13.35,-0.60
13-May-2020,411.00,416.00,399.70,413.85,409.212927620245401679,1477333,27971,604543762.00,349333,23.65,16.30,2.85
12-May-2020,377.40,391.65,370.00,386.70,377.540306700403358141,1133484,18526,427935897.00,184728,16.30,21.65,9.30
11-May-2020,391.00,393.25,377.10,379.95,384.530306268477834979,954522,17449,367042637.00,117552,12.32,16.15,-11.05
8-May-2020,404.00,409.65,380.00,382.25,395.873756656512600273,1101365,19320,436001500.00,194903,17.70,29.65,-21.75
7-May-2020,388.70,402.05,382.75,397.40,395.258126219633818015,1087929,19982,430012778.00,102208,9.39,19.30,8.70
6-May-2020,385.00,394.50,368.10,388.35,382.592529131141186744,2355469,39667,901184842.00,322029,13.67,26.40,3.35
5-May-2020,415.00,418.70,386.70,389.20,400.271165957751409535,1788178,36915,715756093.00,395213,22.10,32.00,-25.80
4-May-2020,424.70,424.70,400.00,402.80,408.758128127505207170,1365905,33318,558324771.00,484880,35.50,24.70,-21.90
30-April-2020,450.95,462.00,440.50,444.60,452.936445600840920788,1192978,22191,540343215.00,257881,21.62,21.50,-6.35
29-April-2020,432.00,448.70,427.50,438.85,438.818046797569628980,2088570,38526,916502208.00,311168,14.90,21.20,6.85
28-April-2020,439.00,458.25,435.40,455.55,446.404950290939318370,1503750,27923,671281444.00,198942,13.23,22.85,16.55
27-April-2020,414.20,429.50,409.60,427.30,422.381618143978565151,1004719,17688,424374837.00,123143,12.26,19.90,13.10
24-April-2020,418.45,419.45,401.45,404.10,410.701008414454901180,1075649,20848,441770129.00,256901,23.88,18.00,-14.35
23-April-2020,437.00,440.00,426.00,429.70,432.477845845483795616,1327110,16796,573945674.00,81024,6.11,14.00,-7.30
22-April-2020,419.80,434.40,410.55,431.20,424.546344398642530939,1056967,20366,448731476.00,78662,7.44,23.85,11.40
21-April-2020,439.00,439.00,413.20,420.90,422.969670841183641804,1804600,24835,763291068.00,875408,48.51,25.80,-18.10
20-April-2020,481.00,485.00,451.50,455.55,465.451195163004444663,1544099,25989,718702725.00,294282,19.06,33.50,-25.45
17-April-2020,450.00,486.60,432.50,480.05,450.810517977108507992,1654938,25937,746063457.00,293176,17.72,54.10,30.05
16-April-2020,408.00,427.15,400.85,423.15,415.256199960503564477,1326702,24277,550921231.00,82411,6.21,26.30,15.15
15-April-2020,425.20,451.50,412.65,417.10,434.053604429559937681,1385781,23568,601503238.00,138845,10.02,38.85,-8.10
13-April-2020,419.90,428.00,401.60,419.40,414.665303403058923912,1235271,23977,512224024.00,149285,12.09,26.40,-0.50
9-April-2020,405.70,422.85,398.90,419.90,409.424264503449367497,1623631,27147,664753928.00,327002,20.14,23.95,14.20
8-April-2020,388.00,427.65,373.70,391.30,397.076521461779964543,2420419,42203,961091557.00,176598,7.30,53.95,3.30
7-April-2020,348.10,397.80,343.05,388.80,368.571081319492513905,1674371,31451,617124730.00,266425,15.91,54.75,40.70
3-April-2020,360.45,362.70,324.00,325.60,339.729874772738164795,980697,21713,333172069.00,229126,23.36,38.70,-34.85
